country,indicator,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
BOL,SP.URB.GROW,2.65383928729288,2.60629658958734,2.51373430779305,2.48419924420098,2.468558749287,2.450839930909,2.45832096863023,2.45026370100787,2.42340016762147,2.3959018126589,2.36992600149234,2.3439878294354,2.31191971440345,2.19840031092091,2.11603437654332,2.08033279661278,2.05045243494708,2.01641737518805
BOL,SP.POP.TOTL,8592656,8746084,8900583,9057378,9216279,9377388,9542663,9711152,9880593,10051317,10223270,10396246,10569697,10743349,10916987,11090085,11263015,11435533
BOL,SP.POP.GROW,1.80379049207336,1.76981723900868,1.75107228754869,1.74628939852943,1.73917027368374,1.7329882488039,1.74713275481179,1.75023288737608,1.72976143588269,1.71311404940389,1.69628237644672,1.67782849865133,1.65463539887486,1.62957319915505,1.60331510672219,1.5731449401483,1.54728829634713,1.52010888105833
BRA,SP.URB.TOTL,142795391,145337135,147774310,150126745,152434477,154731704,156991180,159201638,161361139,163480329,165594717,167726203,169827068,171885100,173941724,175989923,177986118,179958546
BRA,SP.URB.GROW,2.22769397356534,1.76433391214426,1.66300648431476,1.57937265407228,1.52549407216353,1.49578304716073,1.44969502534998,1.39819368757787,1.34733900695877,1.3047718800979,1.2850668095719,1.278956660978,1.24477663663604,1.20455580861832,1.18940932455394,1.17064141409405,1.12788207695939,1.10209658803347
BRA,SP.POP.TOTL,175873720,178211881,180476685,182629278,184722043,186797334,188820682,190779453,192672317,194517549,196353492,198185302,199977707,201721767,203459650,205188205,206859578,208504960
BRA,SP.POP.GROW,1.36677132973907,1.32069475807143,1.26284153622856,1.18566943930002,1.13939301199192,1.11720287765336,1.07735384590771,1.03202723327326,0.987284202776065,0.953147864558066,0.93941802248079,0.928589629509177,0.900343360601223,0.868346150167205,0.857834828724811,0.845992601345206,0.8112564782781,0.79226340042227
BRB,SP.URB.TOTL,89526,89244,89079,88901,88706,88499,88283,88086,87941,87786,87550,87329,87148,87016,86933,86898,86919,86992
BRB,SP.URB.GROW,-0.771096201563446,-0.315489437717616,-0.18505750473986,-0.200022541124515,-0.219586027976693,-0.233627825573633,-0.244368892182542,-0.223395360781282,-0.164747490778413,-0.176410045351384,-0.269197589221943,-0.252746319051398,-0.207477277725948,-0.151581297253827,-0.0954302770340357,-0.0402689974434514,0.0241633443244133,0.0839509913546465
BRB,SP.POP.TOTL,264657,265377,266455,267499,268505,269477,270425,271444,272635,273791,274711,275486,276197,276865,277493,278083,278649,279187
BRB,SP.POP.GROW,0.18418126822941,0.271680851742656,0.405391731352261,0.391045419782759,0.375370773814513,0.361350772944923,0.35117520374422,0.376106107267713,0.437804768187742,0.423113733464088,0.335459437797166,0.281717462132222,0.257756861693629,0.241564354388319,0.226568487744075,0.212392263810218,0.203329499651748,0.192888292188534
BRN,SP.URB.TOTL,237635,244153,250333,256403,262394,268301,274122,279864,285549,291203,296885,302374,307643,312881,318042,323086,327973,332655
BRN,SP.URB.GROW,2.78031536453181,2.70591949230629,2.49969535768787,2.3958393908868,2.3096765508764,2.2262293640862,2.14637781700089,2.07305081204229,2.01098722049407,1.96069753761838,1.93242399648658,1.83198033408753,1.72753580260807,1.68829067565892,1.63605229750006,1.57350921226766,1.50127462693823,1.41746289653652
BRN,SP.POP.TOTL,333926,340748,347463,354045,360461,366717,372808,378748,384568,390311,396053,401506,406634,411702,416656,421437,425994,430276
BRN,SP.POP.GROW,2.08216354349989,2.02237896105741,1.95149833621625,1.87658391830951,1.79597440947835,1.72066656308508,1.64731083840717,1.58075344729259,1.52495500833732,1.48232308730953,1.46041834447089,1.36744365525444,1.26910407285782,1.23862687064177,1.19611546302496,1.14093587780034,1.07549615845856,1.00016015852588
BTN,SP.URB.TOTL,149256,159736,170672,182062,193925,205398,213504,221313,229241,237280,245470,253839,262288,270775,279212,287484,295616,303711
BTN,SP.URB.GROW,6.9578805637825,6.78595000148985,6.62211333985306,6.46037025231088,6.31241979706994,5.7478073971772,3.87060075074648,3.5922421262198,3.51958627960986,3.44670264751531,3.39338617853067,3.35254676028094,3.27429289063623,3.18450810377003,3.06831321854988,2.91958566075528,2.78941082932879,2.7015276541538
BTN,SP.POP.TOTL,587207,603234,619048,634627,649991,663323,673260,681614,689737,697678,705516,713331,721145,728889,736357,743274,749761,756121
BTN,SP.POP.GROW,2.80057018423756,2.69277829428078,2.58776329516912,2.48546106253177,2.39210919099831,2.03035343996667,1.48695338651854,1.23319303054383,1.18468503010311,1.14473127595882,1.11717717159158,1.10160983275966,1.08946783207717,1.06812304057562,1.0193598434941,0.934969649654716,0.868973710626164,0.844692720380736
BWA,SP.URB.TOTL,919084,952535,979602,1005304,1031569,1058912,1087789,1139430,1193231,1248597,1305449,1362903,1408979,1453914,1500166,1548038,1598067,1650064
BWA,SP.URB.GROW,3.67700580793188,3.57493298542873,2.80195149929971,2.58988955896447,2.57909608333065,2.61610217385376,2.69052298976928,4.6380941562096,4.61366165127325,4.53557670741519,4.45265219502154,4.30699407357279,3.32483449805582,3.1393901563764,3.13165384698555,3.14125540181334,3.18064512045547,3.20193011646315
BWA,SP.POP.TOTL,1726985,1761930,1795130,1826863,1859085,1892807,1928704,1966977,2007320,2048997,2091664,2134037,2175425,2217278,2260376,2305171,2352416,2401840
BWA,SP.POP.GROW,2.07271158015976,2.0032685597646,1.86676435735896,1.75228455517665,1.74841429333915,1.79764812587178,1.87873623072759,1.96495716378833,2.03026526526897,2.05499060689998,2.06095163216795,2.0055569612499,1.92085566899296,1.90562696994558,1.92508536769659,1.96236891205249,2.02880248969911,2.07922251369081
CAF,SP.URB.TOTL,1414914,1450248,1485864,1525528,1562353,1602261,1640142,1677549,1720153,1766203,1812952,1851877,1880110,1904787,1917526,1941083,1991979,2047664
CAF,SP.URB.GROW,3.01842513430412,2.46658244274902,2.42618449553929,2.63441583980616,2.38524385586521,2.52227385216219,2.3367066729423698,2.25509761175561,2.50794407863865,2.64188042553996,2.61244113541796,2.12432633644236,1.51305664368655,1.30399055352486,0.666562218565762,1.22102512464098,2.58825522023716,2.75710142793745
CAF,SP.POP.TOTL,3759170,3844773,3930648,4026841,4115138,4208834,4294352,4375569,4467233,4564540,4660067,4732022,4773306,4802428,4798734,4819333,4904177,4996741
CAF,SP.POP.GROW,2.80036047898137,2.25163751502407,2.20897342817341,2.41778998181238,2.16901718078334,2.25132803027483,2.01150212315221,1.8735897550277,2.07326328004891,2.15485409702233,2.071208345015,1.53227695856897,0.868655128872181,0.608247676561223,-0.0769490230926806,0.428340361843656,1.74517542237586,1.86986089522388
CAN,SP.URB.TOTL,24388404,24757782,25052940,25304780,25566897,25834340,26126316,26441461,26789863,27158023,27522537,27847821,28166078,28479640,28781576,29011826,29357013,29729549
CAN,SP.URB.GROW,1.40422595439655,1.50320904037894,1.18513220773898,1.00021247806731,1.0305118096742,1.04061858829188,1.12384675481251,1.19901884209158,1.30902990520455,1.36489394771959,1.33326871439499,1.17495264216968,1.13636233305053,1.1071099946107,1.05460141956621,0.796807975480466,1.18279215486163,1.26100055193218
CAN,SP.POP.TOTL,30685730,31020902,31360079,31644028,31940655,32243753,32571174,32889025,33247118,33628895,34004889,34339328,34714222,35082954,35437435,35702908,36109487,36545236
CAN,SP.POP.GROW,0.931281553452429,1.08635096562717,1.08744792718674,0.901372739095955,0.933020777495183,0.944466927450734,1.01033450270045,0.971135141368055,1.08290711607014,1.14175809912162,1.11186407517168,0.978697786570341,1.08581726304756,1.05659125917789,1.00533757867378,0.746339477969813,1.13234865466606,1.19952071057872
CEB,SP.URB.TOTL,66669587,66206030,65839890,65682785,65551568,65430714,65329206,65168162,65021934,64961672,64768515,64654506,64524893,64402919,64285250,64165146,64046460,63954111
CEB,SP.URB.GROW,-0.608882078841546,-0.69530504216263,-0.553031196705192,-0.238616741309855,-0.199773806789707,-0.184364773699997,-0.155138151174697,-0.246511491353502,-0.224385644020458,-0.0926794948916836,-0.297339945314206,-0.176025341942761,-0.200470172952834,-0.18903402133499,-0.182707557090694,-0.186829793770741,-0.184969578343981,-0.144190639107919
CEB,SP.POP.TOTL,108447824,107660041,106959751,106624167,106331716,106041911,105772481,105378748,105001883,104800475,104421447,104174038,103935318,103713726,103496179,103257886,102994278,102740078
CEB,SP.POP.GROW,-0.562187468913606,-0.72641660380387,-0.650464177326484,-0.313747925609889,-0.274282095915453,-0.272548032611454,-0.254078785886833,-0.372245215653024,-0.35762903541044,-0.191813702998061,-0.361666299699507,-0.23693312734882,-0.229154983893395,-0.213201830007392,-0.209757192601487,-0.230243282701295,-0.255290913083385,-0.246809827629463
CHE,SP.URB.TOTL,5272018,5304905,5347082,5388808,5427827,5464643,5500991,5552336,5625324,5697988,5759681,5825978,5889928,5959745,6034707,6105617,6174416,6234162
CHE,SP.URB.GROW,0.487032192288853,0.621865281288162,0.791912727997122,0.777321863401719,0.721465950344645,0.675992501186956,0.662946312521288,0.929048227949449,1.30598063263603,1.28345836397255,1.07689611583261,1.14447911246303,1.09168911257723,1.17839214469233,1.24996083195795,1.16818639104156,1.12051359857279,0.962986439023895
CHE,SP.POP.TOTL,7184250,7229854,7284753,7339001,7389625,7437115,7483934,7551117,7647675,7743831,7824909,7912398,7996861,8089346,8188649,8282396,8373338,8451840
CHE,SP.POP.GROW,0.561954617400164,0.632771238018431,0.756469145838096,0.74191960337232,0.687425960233006,0.640601540243491,0.627558473346134,0.893690977823134,1.27061807385776,1.24948463127384,1.0415580576588,1.11187894263206,1.06181932886789,1.14987975781229,1.22010397343287,1.13833715247736,1.09203117387253,0.933155888738653
CHI,SP.URB.TOTL,44267,44536,44970,45421,45880,46349,46819,47296,47778,48261,48734,49068,49266,49579,49875,50217,50639,51075
CHI,SP.URB.GROW,0.391575969156542,0.605837241485205,0.969774990140949,0.997895238514865,1.00547390934054,1.01704245449199,1.00893866347325,1.01366218849144,1.01395571776263,1.00584985729178,0.975315736828003,0.683015272594517,0.402709678420115,0.633316902577773,0.59525182295432,0.683373957856512,0.836841561696184,0.857311029813121
CHI,SP.POP.TOTL,145306,146044,147167,148341,149538,150763,151985,153225,154475,155721,156933,157819,158621,159794,160912,162190,163721,165215
CHI,SP.POP.GROW,0.341241968130063,0.506608257016431,0.766005021042782,0.794568117674261,0.803686357858662,0.815852624411776,0.807276438769338,0.812559760565262,0.812484157524789,0.803367355727897,0.77530181672538,0.562984406870747,0.50689022702539,0.736777668306596,0.697214600852119,0.791085579747361,0.939527209520039,0.908389640157369
CHL,SP.URB.TOTL,13213754,13406973,13591764,13744299,13891581,14037420,14185272,14334623,14488641,14647961,14806204,14963678,15120117,15276709,15441376,15611340,15809289,16070668
CHL,SP.URB.GROW,1.49236285157488,1.45166879283817,1.3689076320046,1.11600988887849,1.06588532302092,1.04436478447545,1.04776222341866,1.04735564599465,1.06871633922945,1.0936181774877,1.07451372348701,1.05795158197495,1.04003108729206,1.03032721430236,1.07212788370275,1.09469134550671,1.26001054213245,1.63980683517514
CHL,SP.POP.TOTL,15351799,15523978,15693790,15859112,16017966,16175311,16334575,16495538,16661462,16833447,17004162,17173573,17341771,17509925,17687108,17870124,18083879,18368577
CHL,SP.POP.GROW,1.14904172536735,1.11531304820862,1.08792963607244,1.04791320216262,0.996674255969576,0.97751001174206,0.979795955667856,0.980589313160657,1.00084678976019,1.02694120751704,1.0090337555584,0.991361115471139,0.974635115583974,0.964976309009339,1.00681495918115,1.02942555374852,1.18906102612278,1.56205545588869
CHN,SP.URB.TOTL,452999147,471767321,491993700,512473984,533257098,554367818,575118254,595670841,616481190,637407288,658498663,679390629,700996454,722694421,744357517,765822300,787376534,809246214
CHN,SP.URB.GROW,3.64925271115854,4.05956575767596,4.19800114764631,4.07840352649768,3.97537212954358,3.88247297575862,3.67472809325703,3.51125555182775,3.43395768889026,3.33810246782671,3.25536549409244,3.12337717694482,3.13065659552565,3.048365006284,2.95349744191833,2.84287054779151,2.77564176920889,2.739663820353
CHN,SP.POP.TOTL,1262645000,1271850000,1280400000,1288400000,1296075000,1303720000,1311020000,1317885000,1324655000,1331260000,1337705000,1345035000,1354190000,1363240000,1371860000,1379860000,1387790000,1396215000
CHN,SP.POP.GROW,0.787956592953992,0.726380637838525,0.669999567758626,0.622860936133583,0.593932815112141,0.588124989556992,0.558374367373002,0.522271866392275,0.51238693163744,0.497381400884935,0.482959688678361,0.546457594880274,0.678345458846803,0.666072977690069,0.630326389541893,0.581456146657648,0.573050906069647,0.605245013482969
CIV,SP.URB.TOTL,7249898,7513505,7777908,8043523,8311269,8580987,8853775,9130213,9411847,9699938,9996116,10296507,10603000,10918491,11271041,11667173,12077997,12505013
CIV,SP.URB.GROW,3.70221408199557,3.57146681501481,3.45853394778769,3.35797638657461,3.27451334940999,3.19366370589233,3.12949798951071,3.07451022731112,3.03801908722743,3.01502788469479,3.00771238108969,2.96080939584703,2.93322684379616,2.93207940112337,3.17789189525871,3.45424789720693,3.46061956206331,3.47442364130239
CIV,SP.POP.TOTL,16799670,17245468,17683897,18116451,18544903,18970215,19394057,19817700,20244449,20677762,21120042,21562914,22010712,22469268,22995555,23596741,24213622,24848016
CIV,SP.POP.GROW,2.73825090531507,2.61901409623771,2.51050671514096,2.41659690314912,2.33745599030944,2.26751371599435,2.20965613638884,2.16087988372223,2.13051547484823,2.11781907640103,2.1163624191381,2.0752447134814,2.05543493401974,2.06192649501195,2.31524274847183,2.58076728931826,2.58067580845527,2.58625429610958
CMR,SP.URB.TOTL,6873014,7148432,7437901,7741811,8058430,8385541,8723538,9079573,9454260,9843943,10248917,10666950,11098737,11546101,12036424,12559842,13083840,13605785
CMR,SP.URB.GROW,3.95780816719243,3.92903028631021,3.96956534280202,4.00469541761859,4.00831089018868,3.97901647072019,3.95159764080866,4.00022754976239,4.04382685038063,4.0390908603398,4.03156992826644,3.99781348132645,3.9681141781799,3.95164861580655,4.15895815789976,4.25671955453923,4.08732995820266,3.91171890207736
CMR,SP.POP.TOTL,15091594,15493253,15914033,16354326,16809407,17275171,17751333,18251866,18777081,19319274,19878036,20448873,21032684,21632850,22299585,23012646,23711630,24393181
CMR,SP.POP.GROW,2.63602726719356,2.62667387658374,2.67966597627532,2.72911509031776,2.74462206750134,2.7331598125050802,2.71903433909344,2.78067096838021,2.83697090124967,2.84662200490483,2.85121531529997,2.83123673541846,2.81498378244419,2.81353839574426,3.03550756998046,3.14758224896897,2.99217541611777,2.83379809494988
COD,SP.URB.TOTL,17075023,17831456,18626760,19433892,20281775,21195598,22168089,23193341,24262452,25380957,26565134,27835187,29167345,30579203,32071811,33617961,35265313,36983500
COD,SP.URB.GROW,4.22587294178986,4.33473362099478,4.36351677809616,4.24192956856511,4.27041474167126,4.40708190602944,4.48603037406706,4.52113892616682,4.50647585211136,4.50691982996456,4.56004356901677,4.67013356521778,4.67488217943795,4.72703758072681,4.76573449569302,4.70829953856508,4.78393685587812,4.75720209583104
COD,SP.POP.TOTL,48616317,50106657,51662071,53205639,54815607,56550247,58381630,60289422,62249724,64270232,66391257,68654269,70997870,73460021,76035588,78656904,81430977,84283273
COD,SP.POP.GROW,2.89884128806625,3.01946582164363,3.05700023925831,2.94405110630979,2.98105657054334,3.11546176922533,3.1871715188242,3.21553799022491,3.19974361408747,3.19424675479088,3.24688069782067,3.35179391507681,3.35665613143748,3.4091449670035,3.44601675819051,3.38939131180859,3.46603464808537,3.44276695760094
COG,SP.URB.TOTL,1839519,1924996,1985936,2057395,2144691,2239991,2342944,2448691,2549703,2673540,2807228,2920696,3024450,3120234,3218363,3319351,3423356,3530528
COG,SP.URB.GROW,4.61063543293432,4.54197654124402,3.11664497091615,3.53502799353932,4.15548665988047,4.34763619428637,4.49364102566441,4.41453378024999,4.04232857379959,4.74265551565953,4.87940826333228,3.96244244534646,3.49073127278007,3.11787422389743,3.09648461826012,3.08964366999711,3.08520745857073,3.08260783534801
COG,SP.POP.TOTL,3134030,3254101,3331158,3424653,3543012,3672839,3813323,3956329,4089602,4257230,4437884,4584216,4713257,4828066,4944861,5064386,5186824,5312340
COG,SP.POP.GROW,3.81697887153797,3.75963307173171,2.34039442531377,2.76801614231128,3.39770601248237,3.59877196603076,3.75360549915507,3.68155876257458,3.3131079690881,4.01710592389119,4.15589722236467,3.24414124523082,2.77600777570712,2.40667969204573,2.39028820797079,2.38840507871515,2.38886575467523,2.3910852337636
COL,SP.URB.TOTL,29002337,29631013,30258416,30879897,31494420,32098047,32688341,33266384,33827174,34381839,34940430,35492726,36031220,36556170,37069292,37584580,38152200,38896985
COL,SP.URB.GROW,2.19886492761409,2.14451363772357,2.09528113345893,2.03310290004829,1.97049976240107,1.89847998807834,1.82232828200747,1.75289276355675,1.67170463604494,1.62640449458684,1.61161225163206,1.56831626358983,1.5058010780647,1.44641969401247,1.3938936179835,1.38049419178845,1.49895632750725,1.93333180225659
COL,SP.POP.TOTL,39215135,39837875,40454050,41057687,41648268,42220940,42772910,43306582,43815313,44313917,44816108,45308899,45782417,46237930,46677947,47119728,47625955,48351671
